scene,query,reference,type
数字医疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：根据我国传染病防控制度，以下哪些属于传染病防治应遵循的原则？（多选）
A.预防为主、防治结合
B.联防联控、群防群控
C.源头防控、综合治理
D.有偿防控、单部门管控
E.重点干预、末端治理
【思考过程】：
",ABC,客观题
数字医疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：根据我国相关法规，以下哪些属于院前急救服务体系的法定要求？
A.教育部门需每年开展中小学校急救技能竞赛
B.卫生健康主管部门及红十字会应当组织开展急救培训
C.商场必须配备AED等急救设备设施
D.急救中心不得因未付费拒绝急危重症患者
E.急救人员需核查患者身份合法性后再施救
【思考过程】：
",BCD,客观题
数字医疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：在数字医疗场景下，以下哪些情况需依法取得患者或其近亲属的知情同意？
A.实施远程手术操作
B.使用人工智能进行特殊护理
C.开展新型医学影像特殊检查
D.参与新型数字健康监测设备的临床试验
E.调整现有治疗方案以降低费用
【思考过程】：
",ACD,客观题
数字医疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：在数字医疗场景中，以下哪两项是符合题干中法律法规要求的？
A.向未经授权的第三方出售患者的影像资料
B.要求患者使用非官方平台支付医疗费用
C.在讨论病例时使用化名保护患者隐私
D.因患者信仰而拒绝提供常规治疗
E.确保所有医务人员平等对待不同国籍的患者
【思考过程】：
",CE,客观题
数字医疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪些服务属于专业公共卫生机构的法定职责范畴？
A.出生缺陷防治
B.建立居民健康档案
C.接收医院转诊患者
D.食品安全风险监测评估
E.职业病治疗
【思考过程】：
",AD,客观题
数字医疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：根据相关规定，各级人民政府应支持医疗卫生机构与以下哪些机构或组织建立协作机制以服务老年人和孤残儿童？
A.快递公司
B.养老机构
C.商业机构
D.儿童福利机构
E.社区组织
【思考过程】：
",BDE,客观题
数字医疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪些行为违反了我国医疗卫生机构的管理规定？
A.将影像科外包给第三方科技公司，收取租金；B.允许民营诊所短期租用本院CT设备；C.与技术公司合作开发数字诊疗平台，并按收益分成；D.某非营利医院将年度盈余按出资人贡献分配；E.向社区卫生服务站免费提供AI诊断算法
【思考过程】：
",AD,客观题
数字医疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪些因素属于需要实行严格管理的医疗卫生技术临床应用的分类标准？
A.服务规模要求较高
B.医疗风险高
C.设备数量要求较高  
D.人员专业技术水平要求较高
【思考过程】：
",BD,客观题
数字医疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：根据我国相关法律法规，以下关于健康医疗数据应用的说法哪几项是正确的？
A.健康医疗数据技术标准应包含采集、存储、传输三个环节
B.技术标准需覆盖数据采集、存储、分析、应用全流程
C.健康医疗数据不得用于商业广告定向推送
D.医疗信息交流制度应由医疗卫生机构重点建设
E.健康医疗数据可用于重大疾病预防科学研究
F.医疗机构可向第三方有偿提供匿名健康数据分析
【思考过程】：
",BCDE,客观题
数字医疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：下列哪些情形中，医疗机构人员应服从政府调遣参与应急处置？
A.社区举办健康义诊活动时突发暴雨
B.化工企业爆炸导致有毒气体泄漏
C.反恐行动中发生大规模人员伤亡
D.家庭急救因家属操作不当引发并发症
【思考过程】：
",BC,客观题
数字医疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：下列哪些属于法律法规要求医疗卫生人员应当弘扬的崇高职业精神？
A.敬佑生命
B.救死扶伤
C.遵守行业规范
D.甘于奉献
E.大爱无疆
【思考过程】：
",ABDE,客观题
数字医疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：某数字医疗平台医生在接诊时，下列哪种行为直接违反了医学伦理规范？
A.为慢性病患者开具全身PET-CT检查以排除所有隐匿肿瘤
B.对普通感冒患者开具含抗生素的联合处方
C.根据最新临床指南选择高价但疗效明确的靶向药物
D.接受患者家属通过平台转账的5000元""感谢费""
E.免费提供健康咨询但推荐其购买自己持股的保健品公司的产品
【思考过程】：
",ABDE,客观题
数字医疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪些行为违反了《医疗卫生人员权益保护法》的相关规定？
A. 威胁医疗卫生人员人身安全
B. 患者家属因不满诊断结果在医院静坐抗议
C. 公然贬低医生职业尊严并在社交媒体传播
D. 因医疗纠纷拒绝支付剩余费用
E. 在诊疗室安装未经授权的录音设备
【思考过程】：
",AC,客观题
数字医疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：在药品采购中，根据国家规定，以下哪些竞标行为是不被允许的？
A.以低于成本的报价竞标
B.串通投标
C.支付额外服务费用以增进合作
D.滥用市场支配地位
E.发动媒体宣传攻势吸引采购方注意
【思考过程】：
",ABD,客观题
数字医疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：根据相关法律法规，医疗卫生人员的下列哪些行为将受到行政处罚？
A.利用职务之便索要财物或非法收受利益
B.泄露公民个人健康信息
C.未及时更新患者电子病历档案
D.未经批准退出多中心临床研究项目
E.在提供医疗服务时未向患者说明替代治疗方案
【思考过程】：
",ABE,客观题
数字医疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪种行为不属于依法应给予治安管理处罚的情形？
A.非法收集患者健康信息制作数据模型
B.未经许可使用医院诊疗室电源为电子设备充电
C.用无人机拍摄医院安全岗分布图后在社交媒体传播
D.经主管部门授权向第三方提供流行病学统计数据
【思考过程】：
",BD,客观题
数字医疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：在数字医疗领域，以下哪些情形下电子商务平台经营者需承担连带责任？
A.平台明知某入驻机构销售未经认证的医疗设备但未下架
B.平台发现入驻机构伪造医师资质但未终止合作
C.平台未审核某基因检测服务机构的营业执照导致用户健康受损
D.平台未处理用户关于虚假药品广告的多次举报
E.平台未及时赔偿因医疗器械缺陷导致的用户损失
【思考过程】：
",ABD,客观题
数字医疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：在进行远程医疗服务时，以下哪种情形符合相关法律规定？
A.因患者情绪激动，医生仅通过视频口头说明费用后实施服务
B.患者家属主动请求不告知患者真实病情后直接签署同意书
C.医生完成前列腺癌方案讲解后，获取患者电子版语音授权录音
D.患者因认知障碍无法理解病情，医生取得其配偶的签字同意函并公证
【思考过程】：
",D,客观题
数字医疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪项属于参与远程医疗的机构必须确保的安全措施？
A.系统兼容安全
B.网络安全
C.操作安全
D.数据安全
E.隐私安全
【思考过程】：
",BCDE,客观题
数字医疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：根据相关规定，以下哪些措施属于医疗机构必须建立的机制以保障患者权益？（多选）
A.建立每月医患交流会制度
B.保障患者知情同意权
C.实施医疗决策民主评审机制
D.维护患者合法权益
E.优先保障医院经济效益
【思考过程】：
",ABD,客观题
数字医疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：在远程医疗服务中，违反以下哪些法律法规可能导致卫生健康行政部门的处理？
A.《执业医师法》
B.《医疗机构管理条例》
C.《医疗事故处理条例》
D.《护士条例》
E.《药品管理法》
【思考过程】：
",ABCD,客观题
数字医疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：关于数字医疗数据存储和出境的规定，以下哪些表述符合法律要求？
A.必须将用户数据储存在中国境内服务器
B.经申请可将用户数据移交境外研究机构
C.用户同意即可自由向境外传输数据
D.数据出境需向国家网信部门申报安全评估
E.可通过签署协议直接传输到境外合作医院
【思考过程】：
",AD,客观题
数字医疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：在数字医疗场景中，确保存储过程数据完整性时需覆盖的数据类型包括以下哪些？
A.鉴别数据
B.权限分配记录
C.重要视频数据
D.重要配置数据
E.访问日志
【思考过程】：
",ACD,客观题
数字医疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：下列哪几项符合数字医疗中的个人信息保护要求？
A.收集用户可能感兴趣的个人信息以提高服务质量
B.仅采集业务必需的用户个人信息
C.允许医疗机构内部员工无条件访问用户个人信息
D.未经用户授权不得将个人信息用于其他商业目的
E.用户数据必须保存至少5年以备查验
【思考过程】：
",BD,客观题
数字医疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪些要求属于数据完整性和保密性相关法规内容？
A.云服务客户的核心数据存储于中国境外以规避风险，B.未经云服务客户授权时禁止第三方管理相关数据，C.通过数据压缩技术保障虚拟机迁移期间的传输效率，D.支持客户部署独立密钥管理体系实现加解密自主权，E.在检测到重要数据完整性受损后启动恢复预案
【思考过程】：
",BDE,客观题
数字医疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪些属于数字医疗法律和监管基础中明确强调的要素？（不定项选择）
A. 强化网络安全机制
B. 提高医疗资源分配效率
C. 确保数据处理的完整性与可用性
D. 推动商业机构盈利优先
E. 建立伦理审查与公平保障
【思考过程】：
",ACE,客观题
数字医疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪些属于数据共享时应遵循的核心原则？
A.以盈利为核心目标
B.以信任为基础
C.保护患者个人信息
D.防范程序代码漏洞
E.鼓励数据自由流通
【思考过程】：
",BC,客观题
数字医疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪些属于全球数字医疗战略旨在防范的危害？
A.医疗资源分配不均
B.信息误导（信息疫情）
C.健康数据的不当使用
D.种族主义行为
E.患者隐私权受限
【思考过程】：
",BCD,客观题
数字医疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪些属于数字医疗适当使用需考虑的方面？
A.医疗美容服务标准化
B.患者参与和可负担性
C.远程手术优先原则
D.数据安全的保密性
E.知识产权保护
F.数字垃圾处理
【思考过程】：
",BDEF,客观题
数字医疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪一项属于数字医疗战略目标的相关内容？
A.提高医疗收费标准
B.推行技术专利垄断
C.数字卫生保健知识普及
D.性别平等
E.增强妇女权能
【思考过程】：
",CDE,客观题
数字医疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：根据数字卫生保健的相关伦理原则，以下哪些群体是其重点关注的对象？
A.患者
B.家庭
C.社区
D.卫生工作者
E.医疗机构管理人员
【思考过程】：
",ABCD,客观题
安宁疗护,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：在安宁疗护医疗场景中，以下哪种情况医疗卫生人员必须依法取得患者或其近亲属的知情同意？
A.实施镇痛性脊髓电刺激手术
B.开展每周常规血压监测
C.使用新型镇痛药物开展临床效果研究
D.进行终末期生命体征的特殊检查
E.在患者意识清醒时向近亲属说明替代医疗方案
【思考过程】：
",ACD,客观题
安宁疗护,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：在安宁疗护中，以下哪两项属于患者的权利义务范畴？
A.医疗机构可以强制要求患者接受特定治疗
B.患者的隐私权和人格尊严应被保护
C.患者需遵守医疗卫生机构制定的诊疗秩序
D.医务人员可未经许可公开患者病情信息
E.患者可拒绝接受所有医疗建议
【思考过程】：
",BC,客观题
